home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
DR Congo,Egypt,Neutral,1.002,1.15,30.7,30.9,38.4,30.6,5.2,9.2,38.0,6.6,10.3,45.0,55.0,"[{""score"": ""1 - 1"", ""pct"": 13.84}, {""score"": ""0 - 1"", ""pct"": 13.389999999999999}, {""score"": ""0 - 0"", ""pct"": 12.509999999999998}]"
DR Congo,Portugal,Neutral,0.73,1.843,12.8,23.2,64.1,12.9,2.5,3.7,64.1,7.5,9.3,19.1,80.9,"[{""score"": ""0 - 1"", ""pct"": 14.84}, {""score"": ""0 - 2"", ""pct"": 12.920000000000002}, {""score"": ""1 - 1"", ""pct"": 10.459999999999999}]"
DR Congo,Bosnia and Herzegovina,Neutral,1.491,0.98,48.4,27.7,23.8,48.0,7.2,10.1,23.9,4.2,6.5,65.3,34.7,"[{""score"": ""1 - 1"", ""pct"": 12.55}, {""score"": ""1 - 0"", ""pct"": 12.49}, {""score"": ""0 - 0"", ""pct"": 9.54}]"
DR Congo,Haiti,Neutral,1.563,0.893,53.5,26.4,20.1,53.5,7.9,9.6,20.0,3.8,5.2,71.1,28.9,"[{""score"": ""1 - 0"", ""pct"": 14.01}, {""score"": ""1 - 1"", ""pct"": 11.379999999999999}, {""score"": ""2 - 0"", ""pct"": 10.48}]"
DR Congo,Scotland,Neutral,1.046,1.186,31.6,30.5,37.9,30.9,5.6,8.6,39.1,6.2,9.6,45.2,54.8,"[{""score"": ""1 - 1"", ""pct"": 13.28}, {""score"": ""0 - 1"", ""pct"": 12.42}, {""score"": ""0 - 0"", ""pct"": 11.97}]"
DR Congo,United States,Neutral,1.144,1.274,32.5,29.2,38.2,31.9,5.5,8.0,39.2,6.5,8.9,45.4,54.6,"[{""score"": ""1 - 1"", ""pct"": 13.23}, {""score"": ""0 - 1"", ""pct"": 11.24}, {""score"": ""1 - 0"", ""pct"": 10.67}]"
DR Congo,Argentina,Neutral,0.702,1.982,11.5,20.6,67.9,11.3,2.1,2.7,68.1,7.6,8.1,16.1,83.9,"[{""score"": ""0 - 1"", ""pct"": 13.8}, {""score"": ""0 - 2"", ""pct"": 13.62}, {""score"": ""1 - 1"", ""pct"": 9.42}]"
DR Congo,Paraguay,Neutral,0.912,1.222,26.1,31.3,42.6,26.2,5.2,8.4,42.4,6.6,11.2,39.8,60.2,"[{""score"": ""0 - 1"", ""pct"": 14.11}, {""score"": ""0 - 0"", ""pct"": 13.469999999999999}, {""score"": ""1 - 1"", ""pct"": 13.450000000000001}]"
DR Congo,Panama,Neutral,1.244,1.037,39.7,30.4,29.9,40.4,6.4,10.2,29.8,5.5,7.7,57.0,43.0,"[{""score"": ""1 - 1"", ""pct"": 13.23}, {""score"": ""1 - 0"", ""pct"": 12.740000000000002}, {""score"": ""0 - 0"", ""pct"": 11.67}]"
DR Congo,South Korea,Neutral,0.969,1.244,27.8,30.5,41.6,28.1,5.0,7.5,42.2,6.9,10.3,40.6,59.4,"[{""score"": ""1 - 1"", ""pct"": 13.69}, {""score"": ""0 - 1"", ""pct"": 13.66}, {""score"": ""0 - 0"", ""pct"": 11.84}]"
DR Congo,Spain,Neutral,0.605,2.073,8.8,19.0,72.3,8.2,1.6,2.2,72.5,7.0,8.4,12.1,87.9,"[{""score"": ""0 - 1"", ""pct"": 15.260000000000002}, {""score"": ""0 - 2"", ""pct"": 14.45}, {""score"": ""0 - 3"", ""pct"": 10.26}]"
DR Congo,Netherlands,Neutral,0.876,1.856,16.1,23.6,60.3,16.6,3.2,4.1,60.1,7.3,8.7,23.9,76.1,"[{""score"": ""0 - 1"", ""pct"": 12.41}, {""score"": ""0 - 2"", ""pct"": 11.33}, {""score"": ""1 - 1"", ""pct"": 10.71}]"
DR Congo,South Africa,Neutral,1.215,0.896,43.6,30.4,26.0,42.7,7.4,10.6,26.1,4.9,8.2,60.8,39.2,"[{""score"": ""1 - 0"", ""pct"": 15.4}, {""score"": ""0 - 0"", ""pct"": 13.29}, {""score"": ""1 - 1"", ""pct"": 13.05}]"
DR Congo,Brazil,Neutral,0.678,1.899,10.8,21.7,67.5,11.2,2.5,2.9,67.0,7.6,8.7,16.6,83.4,"[{""score"": ""0 - 1"", ""pct"": 15.129999999999999}, {""score"": ""0 - 2"", ""pct"": 14.000000000000002}, {""score"": ""1 - 2"", ""pct"": 9.56}]"
DR Congo,Iran,Neutral,0.904,1.301,25.2,29.1,45.7,25.1,4.6,7.4,44.9,7.4,10.6,37.1,62.9,"[{""score"": ""0 - 1"", ""pct"": 14.64}, {""score"": ""1 - 1"", ""pct"": 13.0}, {""score"": ""0 - 0"", ""pct"": 11.93}]"
DR Congo,Turkey,Neutral,1.007,1.439,25.4,28.1,46.5,25.9,4.8,6.6,46.3,6.9,9.5,37.3,62.7,"[{""score"": ""0 - 1"", ""pct"": 13.01}, {""score"": ""1 - 1"", ""pct"": 12.85}, {""score"": ""0 - 0"", ""pct"": 9.73}]"
DR Congo,Saudi Arabia,Neutral,1.293,0.868,46.5,30.1,23.4,45.5,7.5,10.8,24.6,4.4,7.2,63.8,36.2,"[{""score"": ""1 - 0"", ""pct"": 15.190000000000001}, {""score"": ""0 - 0"", ""pct"": 12.86}, {""score"": ""1 - 1"", ""pct"": 12.49}]"
